,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
3444,12,24,9,9,0,24,24,24,24,0,24,14,19,19,9,9,69,89,89,69,99,69,69,69,69,79,69,99,99,99,49,39,39,39,69,79,89,49,69,69,69,99,49,9,42,49,69,1
3329,7,22,9,9,18,19,18,13,12,14,24,9,24,4,9,24,99,69,59,99,99,49,59,79,49,69,79,89,9,99,59,69,69,39,59,49,99,9,89,69,69,89,49,89,71,59,69,1
3116,19,34,9,29,24,14,19,24,9,4,14,14,24,19,4,19,79,69,79,89,49,29,59,69,69,69,29,69,9,69,49,69,79,59,9,49,89,69,39,79,19,59,19,9,78,29,59,0
2862,37,27,19,69,89,1,1,1,1,1,21,21,14,14,4,20,69,89,69,99,69,19,89,69,89,89,89,69,89,9,99,79,59,9,9,59,99,69,29,79,79,49,39,9,59,49,79,1
1895,9,22,49,69,15,18,18,16,16,13,18,18,20,20,16,6,69,89,89,89,89,59,69,69,79,69,49,99,79,89,59,49,59,69,39,79,69,39,49,59,89,99,29,59,43,29,59,1
1785,29,24,39,69,14,16,18,18,16,16,16,12,20,18,12,18,79,59,69,89,19,99,89,79,99,69,29,29,9,59,59,69,69,19,9,9,99,79,79,79,49,49,19,19,73,59,59,0
3802,9,27,59,19,29,14,14,19,9,9,15,19,18,15,17,10,59,89,79,79,79,59,59,79,59,59,39,59,59,89,79,49,49,69,39,49,59,89,89,89,49,49,89,49,45,69,59,0
3520,22,24,29,49,0,24,24,24,24,0,19,19,14,24,9,9,49,79,69,79,69,39,59,49,79,49,49,89,49,29,79,49,49,59,39,39,89,19,59,69,49,69,19,19,66,49,49,0
5051,22,14,79,79,21,16,14,14,14,15,19,19,19,19,9,9,69,99,59,99,99,49,19,29,39,49,9,99,79,49,79,9,9,79,99,9,79,19,19,39,39,49,9,9,60,49,9,0
6103,12,17,79,49,69,0,14,14,0,0,19,19,19,14,9,14,79,99,79,99,79,69,69,79,69,69,69,99,99,79,89,89,79,99,29,79,89,79,89,99,69,99,49,89,69,59,69,1
1386,19,39,79,89,9,9,29,19,9,19,39,4,19,9,9,14,79,79,79,89,89,59,79,89,69,69,69,79,69,79,79,59,39,79,49,79,79,79,49,79,79,79,59,29,47,59,69,0
4085,17,39,9,49,14,14,9,24,9,24,19,14,29,9,14,9,49,89,69,69,89,19,69,69,49,79,19,49,39,39,49,79,99,39,9,9,89,39,59,99,99,99,29,39,86,39,19,0
2717,29,12,9,9,17,13,17,19,19,13,18,20,23,23,2,11,79,79,79,89,29,69,39,49,69,79,39,49,19,69,89,89,59,79,9,89,89,9,79,89,89,99,9,69,34,49,49,0
3885,22,37,19,29,19,24,24,9,14,4,18,12,17,17,9,21,69,79,79,79,59,69,69,89,79,89,59,89,79,59,79,59,29,59,9,89,59,29,19,69,79,99,49,9,59,59,89,1
5235,22,29,49,79,19,39,4,19,4,9,14,14,24,14,14,14,69,99,69,89,99,49,79,69,49,69,19,99,89,69,99,99,99,99,49,39,99,69,69,49,79,99,99,29,49,69,49,0
3468,22,22,9,9,18,19,18,13,12,14,49,9,9,9,9,9,89,89,89,89,89,69,69,69,69,69,69,89,59,59,59,39,39,79,59,59,79,9,49,29,29,69,19,69,62,49,59,1
2353,17,17,89,99,16,16,16,16,14,18,15,17,17,17,17,15,79,99,89,89,89,59,69,69,69,69,69,79,69,89,79,79,69,59,69,69,79,69,99,99,79,89,79,49,33,69,59,0
882,22,12,59,79,14,20,17,17,9,17,19,14,24,14,19,4,89,79,69,89,89,99,99,99,99,99,99,79,29,79,89,79,79,89,49,79,69,29,79,69,59,79,29,69,52,79,99,0
5141,17,29,69,29,29,19,29,9,4,4,14,24,19,14,9,14,69,89,69,79,49,59,79,69,59,49,59,19,19,49,89,69,79,59,49,59,99,79,79,99,69,89,69,69,61,49,59,0
6001,44,17,9,49,9,14,34,14,9,14,17,9,17,17,17,17,69,79,79,89,79,49,89,89,69,79,49,99,39,69,59,39,39,39,89,69,99,29,49,39,69,99,39,79,55,69,69,1
2979,14,24,59,49,22,17,20,17,9,9,14,24,19,19,9,9,59,89,59,79,59,49,59,69,39,69,49,49,29,59,69,59,49,59,49,49,49,79,59,79,79,79,89,29,44,59,49,0
1782,29,22,39,69,15,16,16,18,18,13,16,12,20,18,12,18,79,59,69,89,19,79,79,89,59,89,49,29,9,59,59,69,69,19,9,9,99,79,79,79,49,49,19,19,89,59,79,1
3375,34,34,9,9,14,4,44,9,14,9,24,14,19,24,9,4,79,79,79,79,79,49,49,69,49,49,79,79,9,49,89,89,89,89,49,79,89,49,69,89,89,89,49,9,56,79,59,0
3292,27,19,79,39,19,19,19,9,19,9,29,24,17,17,3,4,69,99,49,69,69,19,79,79,89,69,39,59,9,49,69,69,39,79,9,29,19,49,69,79,79,79,29,19,69,49,79,0
4805,24,12,9,49,24,13,24,24,2,7,34,0,34,9,9,9,79,89,89,89,69,89,79,59,59,59,59,79,9,59,79,59,69,89,9,89,89,9,29,49,49,49,39,19,92,39,69,0
3240,12,14,99,89,29,9,19,19,9,9,9,14,39,14,9,9,89,99,99,89,99,49,39,39,49,49,59,79,69,99,89,99,99,49,49,59,69,69,89,89,89,79,89,49,64,79,59,0
6129,29,9,9,9,19,4,24,24,4,19,16,22,22,22,5,11,79,89,69,89,69,49,39,59,49,39,29,19,9,89,89,59,79,39,9,19,89,29,99,79,39,39,29,89,77,29,39,0
3735,39,12,29,79,24,4,29,14,4,19,19,19,19,19,9,9,89,89,79,89,79,49,59,79,19,49,59,49,29,89,99,69,79,49,9,49,89,49,89,99,89,89,49,89,67,19,29,0
4845,9,22,39,79,19,19,19,19,19,0,7,19,24,24,11,9,69,89,79,79,79,79,79,79,79,69,69,29,19,29,49,89,89,39,29,39,89,59,69,79,69,69,49,39,64,59,79,1
6025,19,27,29,29,29,19,19,19,9,0,24,24,24,11,2,9,69,89,59,79,39,89,69,89,89,69,79,79,9,39,99,79,69,99,49,69,89,9,29,89,69,49,9,69,67,49,79,1
1836,24,29,19,29,13,17,15,17,17,15,17,19,17,15,15,13,69,89,69,79,69,79,79,99,79,99,79,99,69,79,89,89,69,69,9,59,39,19,69,59,79,79,39,39,47,59,79,0
5295,12,24,89,9,29,19,24,14,9,0,27,7,16,21,16,7,89,79,99,69,59,69,99,89,89,69,79,79,49,89,99,79,69,79,49,9,89,99,79,99,59,99,99,39,65,49,79,0
6047,12,29,19,19,24,19,19,19,0,14,19,9,9,29,14,14,79,39,99,79,79,69,69,59,69,29,59,59,49,49,69,79,99,99,29,89,79,49,79,89,89,99,69,79,68,59,69,0
3269,17,12,99,99,24,14,19,19,9,9,24,19,24,24,4,0,89,99,99,89,99,59,69,89,79,79,69,59,69,99,99,89,79,69,59,79,89,89,89,89,89,99,89,79,46,79,59,0
2480,19,17,9,9,11,13,19,19,19,17,16,16,18,16,16,16,69,69,59,89,59,69,69,69,69,59,69,79,19,69,69,69,79,29,29,59,69,19,59,69,69,99,29,99,78,69,69,1
3001,17,27,9,99,29,24,17,17,3,4,6,34,19,19,4,12,59,99,79,89,49,49,29,89,39,39,29,89,59,69,69,79,29,99,39,9,99,29,79,49,19,59,59,19,59,59,29,0
1891,9,24,49,69,14,16,18,18,16,16,18,18,20,20,16,6,69,89,89,89,89,89,79,69,79,69,69,99,79,89,59,49,59,69,39,79,69,39,49,59,89,99,29,59,54,29,79,1
5488,92,37,9,9,29,29,9,9,0,19,24,0,24,24,0,24,69,59,69,79,29,39,69,89,59,79,49,9,19,9,79,89,89,99,9,9,99,39,69,29,99,79,9,9,41,99,39,0
4243,27,29,59,59,31,10,15,21,10,10,19,19,19,9,9,19,89,99,89,89,79,79,59,69,69,69,79,79,49,99,99,99,99,79,39,49,49,79,89,89,99,99,69,69,68,89,69,1
2126,14,14,19,9,13,18,21,13,13,18,13,17,19,17,15,13,69,79,89,89,69,69,69,69,69,69,39,59,9,39,99,79,79,39,69,49,89,59,49,99,79,99,69,29,81,29,49,0
428,12,7,49,99,29,4,29,14,14,4,24,9,34,14,0,14,59,79,19,99,19,59,59,79,19,79,9,59,59,69,29,39,29,59,49,39,49,69,9,59,9,19,19,9,40,29,59,0
1352,24,22,59,79,9,19,19,9,19,19,19,19,19,9,9,19,59,89,89,89,69,59,69,69,69,69,49,69,19,79,79,49,39,39,29,29,89,49,69,89,59,69,39,49,80,49,49,0
3306,14,14,29,29,21,13,29,9,13,9,29,9,19,19,9,9,69,69,99,89,89,59,79,79,79,79,79,29,29,39,69,59,49,39,49,9,99,69,59,79,89,99,79,69,73,59,69,0
2892,24,39,9,9,29,9,29,9,4,14,0,24,24,24,24,0,89,89,89,89,99,39,19,69,9,69,9,39,29,29,79,69,59,69,39,89,89,19,89,89,89,89,89,19,65,99,9,0
1225,14,9,9,29,20,19,18,19,9,9,4,14,44,24,0,9,59,79,89,79,69,29,79,49,29,69,9,49,29,79,59,89,79,49,9,19,99,9,79,89,39,49,59,19,60,59,9,0
3890,34,29,29,9,19,19,34,4,9,9,19,9,29,19,9,9,79,79,79,89,69,69,69,59,59,59,59,89,19,69,79,59,39,19,19,19,59,69,29,69,59,79,79,79,63,59,59,1
6487,34,19,9,9,10,10,31,21,10,15,49,0,9,29,0,9,69,79,89,79,79,29,59,49,59,49,39,79,19,79,79,79,79,79,79,59,79,49,39,59,29,59,59,59,60,59,39,0
2505,17,17,9,9,15,17,17,17,17,15,16,16,16,16,14,18,99,99,99,99,99,89,99,89,89,89,89,89,89,49,99,89,99,99,59,79,99,19,49,49,49,89,49,49,33,99,79,1
4054,12,29,49,29,9,19,19,9,9,29,49,4,14,19,9,0,69,39,69,89,89,49,79,69,69,59,59,99,49,99,69,29,9,99,49,29,79,19,39,79,19,39,29,59,47,69,79,0
6346,9,29,9,9,24,19,19,19,0,14,19,19,9,14,4,29,29,89,89,89,69,69,79,59,59,69,49,69,99,49,59,29,79,59,69,59,29,49,79,99,89,99,59,29,54,79,59,0
6507,9,14,59,59,49,19,9,4,9,4,29,9,19,14,14,9,79,79,89,99,99,49,69,79,79,79,49,79,89,79,89,89,89,39,59,79,79,59,69,89,69,69,69,59,56,69,69,0
4345,14,27,79,39,24,14,19,19,9,9,19,29,9,9,9,19,79,99,79,79,79,59,69,69,59,59,49,89,69,59,89,69,79,89,89,9,69,59,69,69,99,99,69,79,36,69,69,1
4970,29,24,9,9,34,0,34,9,9,9,29,24,19,14,4,4,79,79,99,89,99,69,69,99,99,69,29,59,9,59,89,79,89,19,59,79,79,59,99,89,69,89,89,49,58,59,89,1
2235,12,24,49,49,17,17,19,19,10,15,15,17,19,19,11,17,69,79,89,99,49,59,69,59,39,39,39,79,19,59,79,59,59,69,19,59,89,29,29,79,49,59,29,49,77,49,39,0
4569,29,32,59,59,11,24,24,7,14,14,49,9,9,9,4,14,59,69,59,69,69,59,49,59,69,59,49,99,99,79,69,79,79,49,49,59,49,59,89,99,89,79,39,39,53,69,49,0
4906,14,7,29,19,19,29,19,19,0,9,19,20,20,21,5,9,69,69,69,99,89,89,69,69,89,69,79,89,79,79,59,69,69,59,19,59,69,49,69,79,39,69,49,9,64,59,79,1
4730,12,29,89,59,29,24,19,14,4,4,19,19,19,19,19,0,79,79,89,79,89,69,99,99,99,99,69,79,49,69,89,99,99,29,29,69,59,69,99,99,49,59,59,29,81,79,39,0
1396,17,22,9,9,9,19,19,9,19,19,33,16,22,22,0,5,79,69,89,79,59,59,89,89,59,49,69,89,89,59,79,49,49,29,39,69,79,59,59,69,39,69,49,49,65,49,49,1
2337,22,34,29,59,17,17,17,17,13,17,14,18,18,16,18,14,69,89,69,79,89,69,79,79,69,69,59,79,49,79,79,79,79,79,59,89,79,79,79,79,59,69,79,29,65,49,59,1
3424,22,37,19,49,24,29,9,9,4,19,19,19,19,14,4,19,69,79,59,79,49,29,59,79,39,49,39,39,39,19,39,69,49,79,9,19,59,19,59,79,69,49,29,89,79,19,39,0
1290,29,52,29,49,39,19,14,19,0,4,19,24,14,14,14,9,69,89,89,79,89,79,79,79,9,9,9,19,29,39,89,79,59,79,39,69,79,39,59,69,49,79,49,29,53,39,29,0
5537,14,27,9,9,14,19,19,19,4,19,9,19,19,14,19,14,69,89,69,79,79,19,59,69,49,69,19,39,19,89,79,49,59,39,29,19,79,49,49,69,59,79,39,19,65,49,49,0
4748,17,12,49,79,19,14,19,19,9,14,24,19,19,19,9,4,79,79,59,79,59,89,89,89,89,89,69,69,49,79,99,99,99,99,59,79,89,59,99,99,79,99,89,79,73,69,89,1
2877,24,7,9,9,24,9,24,4,9,24,0,24,24,24,24,0,89,89,89,89,99,69,59,89,39,89,29,39,29,29,79,69,59,69,39,89,89,19,89,89,89,89,89,19,68,99,19,0
5657,22,32,9,19,15,15,19,15,15,15,9,14,29,9,14,19,49,79,49,69,69,39,59,69,29,49,39,9,9,59,99,59,49,19,0,49,39,39,89,79,29,49,59,89,68,49,49,0
1651,22,12,49,9,11,17,17,17,17,17,15,18,18,16,16,13,69,99,59,79,89,29,59,39,59,59,29,19,9,99,99,69,79,49,9,9,99,39,99,89,49,69,69,39,62,29,39,0
1048,7,9,19,39,18,17,18,17,13,11,14,19,19,14,14,14,59,79,79,79,69,49,79,89,79,49,69,89,19,79,89,9,9,49,9,49,59,89,9,99,99,89,79,9,58,29,69,1
1579,22,12,69,39,18,13,18,16,16,16,15,16,16,18,18,13,79,89,89,89,79,29,79,79,49,79,19,69,39,59,89,89,89,49,19,9,99,99,89,89,49,69,89,69,56,49,59,0
1492,27,22,49,49,16,16,16,16,16,16,18,16,18,18,11,16,69,69,89,79,79,69,69,69,69,69,69,79,59,79,89,49,49,49,49,69,89,59,69,59,39,49,39,29,56,59,69,1
3553,24,19,9,19,14,14,24,19,4,19,19,29,9,19,0,19,39,89,99,79,79,79,79,49,49,59,69,99,59,9,69,29,59,99,49,29,99,59,49,69,59,79,19,9,65,69,69,1
612,19,27,79,79,49,6,19,22,0,0,9,19,14,19,19,14,69,89,79,69,69,69,69,69,69,69,69,19,29,19,99,99,99,19,9,69,39,39,89,89,79,79,29,29,36,49,69,1
47,9,14,19,39,99,0,0,0,0,0,14,14,24,19,14,9,59,59,49,69,69,79,59,69,69,79,59,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,42,69,69,1
3834,34,24,49,89,4,19,24,24,14,9,19,19,19,19,9,9,69,79,89,89,69,79,99,79,99,79,39,59,39,39,89,79,99,79,49,69,89,59,79,89,79,99,39,39,67,69,79,0
804,19,27,69,49,9,19,19,19,19,9,17,17,17,18,12,13,69,89,79,99,69,59,59,69,69,39,49,99,99,59,59,39,29,9,59,39,69,89,49,99,79,99,29,29,38,59,59,1
6622,29,12,29,39,18,22,22,27,4,4,34,9,19,24,4,4,89,79,99,79,69,69,69,59,79,59,69,99,49,79,99,39,29,49,9,9,19,39,29,59,29,89,99,59,46,79,69,1
4236,42,17,9,29,29,9,14,19,14,9,14,14,29,14,14,9,79,99,69,79,89,69,69,79,69,69,69,49,19,49,99,99,99,69,19,29,99,29,99,99,99,99,49,49,61,79,79,1
5062,39,14,79,19,19,9,19,34,4,9,34,14,14,24,9,0,79,59,89,69,49,59,69,59,19,49,49,69,59,59,69,69,59,29,29,9,79,9,69,59,69,99,79,29,70,29,19,0
6291,19,12,49,19,14,24,19,9,9,19,10,10,31,21,10,15,29,59,89,69,99,49,19,59,29,19,29,19,9,29,99,99,69,59,49,99,79,39,99,79,59,79,39,99,63,59,39,0
1636,22,24,79,29,17,19,17,15,15,13,15,17,17,17,17,15,79,89,89,89,89,89,89,89,89,79,89,99,69,79,79,59,59,59,9,59,79,69,69,79,59,59,29,19,79,69,79,1
4939,27,17,9,9,24,19,19,19,9,4,24,19,14,24,9,4,59,79,69,99,89,59,79,49,59,49,29,99,19,59,89,59,59,89,69,39,29,29,49,79,39,39,59,89,66,59,29,0
3437,22,24,19,49,24,19,19,24,0,9,19,19,19,14,4,19,69,79,59,79,49,89,99,99,79,69,79,39,39,19,39,69,49,79,9,19,59,19,59,79,69,49,29,89,86,19,89,1
6212,9,29,29,59,24,19,19,19,0,14,9,19,14,19,14,19,69,69,69,89,79,69,89,89,69,79,69,59,59,59,69,79,89,29,29,69,89,79,99,99,69,69,49,29,83,49,69,1
1604,24,27,9,19,15,17,17,17,13,15,14,16,18,18,16,16,89,99,99,99,79,79,59,79,69,69,59,49,9,79,99,89,79,79,39,9,79,9,89,79,89,99,69,69,53,29,59,0
974,4,9,9,39,24,39,14,9,4,4,9,9,34,34,7,1,59,79,79,79,89,79,99,79,69,79,59,49,39,39,79,69,49,29,9,49,99,59,99,89,59,79,29,49,84,29,69,0
4096,22,39,9,9,1,59,14,7,4,9,9,19,24,19,19,4,69,89,69,89,99,59,59,59,49,59,49,39,19,69,59,79,79,79,59,59,79,39,99,99,69,69,49,99,71,19,49,0
4461,22,27,59,29,19,19,19,9,9,19,29,14,19,24,4,4,69,69,79,69,49,39,39,39,29,49,39,59,69,79,79,49,49,29,39,79,49,59,29,29,69,79,69,19,53,79,39,0
38,9,22,19,39,34,19,19,19,0,4,14,14,24,19,14,9,59,59,49,69,69,39,79,79,49,69,39,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,59,69,69,0
5055,22,19,79,79,14,19,14,29,9,9,19,19,19,19,9,9,69,99,59,99,99,49,99,49,59,59,49,99,79,49,79,9,9,79,99,9,79,19,19,39,39,49,9,9,36,49,59,0
4338,14,17,79,39,16,17,27,26,4,4,19,29,9,9,9,19,79,99,79,79,79,59,69,69,69,59,59,89,69,59,89,69,79,89,89,9,69,59,69,69,99,99,69,79,68,69,59,1
2100,22,59,29,89,23,23,23,23,2,2,15,19,19,19,13,13,89,79,99,99,79,59,69,59,59,59,49,69,59,89,79,49,49,89,89,79,99,9,29,39,29,59,49,9,28,79,49,0
5826,24,14,59,49,9,19,19,14,19,14,22,11,22,22,22,0,59,79,79,89,99,79,59,79,79,59,49,69,69,69,89,89,89,59,89,89,59,59,89,89,89,69,59,49,48,59,59,1
4202,37,24,9,69,49,9,9,9,9,9,24,19,9,19,19,4,69,79,79,89,69,79,59,69,59,59,59,19,29,99,79,69,79,69,9,59,69,39,79,79,79,89,59,69,61,59,79,1
3178,19,24,19,19,19,29,9,19,0,19,19,29,9,14,9,14,69,59,49,69,69,49,49,49,59,59,49,39,79,49,89,69,59,39,69,79,29,89,49,89,39,89,99,19,31,39,49,0
2468,19,17,9,9,17,17,17,15,15,15,16,16,18,16,16,16,69,69,59,89,59,79,69,69,49,49,69,79,19,69,69,69,79,29,29,59,69,19,59,69,69,99,29,99,60,69,69,1
2317,24,34,89,9,17,17,17,17,13,17,16,16,18,18,16,14,69,89,89,89,89,49,89,89,49,89,69,89,79,89,99,89,89,49,79,9,89,89,99,99,89,69,99,69,42,49,49,0
298,14,24,59,39,24,14,24,14,0,19,19,19,19,14,14,9,59,89,59,79,69,39,49,69,9,49,9,29,19,39,99,99,79,69,9,49,99,89,89,99,89,89,99,9,45,19,49,0
3774,24,27,9,99,29,14,14,19,9,9,4,19,24,24,14,9,59,99,99,79,79,49,49,59,29,49,0,99,9,79,69,69,79,19,9,39,79,9,79,89,69,69,79,89,77,59,39,0
5359,17,24,9,9,14,29,29,9,9,4,39,9,0,44,0,4,69,89,79,79,89,79,79,69,69,69,99,69,9,69,49,9,9,69,9,79,59,9,9,49,29,49,19,9,44,59,79,1
5491,27,37,89,79,19,9,19,14,14,19,49,4,24,19,0,0,99,99,89,99,99,49,99,79,79,59,49,89,9,59,99,79,59,89,29,59,89,69,79,79,39,9,99,89,50,49,39,1
5250,24,27,9,9,34,29,24,4,0,4,14,29,29,9,9,4,69,79,79,79,79,49,79,99,99,99,49,19,19,19,99,99,99,69,9,59,59,39,89,79,79,69,49,49,59,39,99,1
2948,19,22,29,9,49,9,9,9,9,9,16,16,16,16,16,16,59,79,59,69,59,59,69,69,59,69,59,59,79,89,59,59,59,39,19,49,59,39,69,69,79,79,89,9,42,59,59,0
5152,24,24,0,9,16,16,16,16,16,16,4,29,19,9,4,29,89,79,49,89,29,79,79,79,49,49,49,59,19,49,79,49,59,49,19,89,89,79,89,89,59,59,39,69,60,49,59,1
5271,22,29,19,19,39,11,17,11,5,11,29,14,14,29,0,9,69,69,79,59,39,69,89,69,69,69,69,39,19,89,59,29,29,29,19,69,19,59,19,19,39,69,79,39,56,29,69,0
5798,14,14,9,9,9,19,19,14,19,14,24,25,14,9,8,14,69,89,59,79,49,69,59,79,49,69,19,39,39,19,79,49,29,19,49,19,69,79,49,89,59,99,59,19,73,49,69,1
765,27,27,9,19,49,6,19,22,0,0,9,19,19,19,19,9,89,99,89,89,89,99,99,99,79,89,99,69,19,79,99,89,89,89,19,89,99,39,99,99,79,99,59,89,58,49,89,1
4561,29,12,59,59,19,19,19,19,19,0,49,9,9,9,4,14,59,69,59,69,69,69,59,59,49,49,49,99,99,79,69,79,79,49,49,59,49,59,89,99,89,79,39,39,42,69,59,0
2502,17,27,9,9,19,15,19,15,11,17,16,16,16,16,14,18,99,99,99,99,99,89,89,89,89,89,89,89,89,49,99,89,99,99,59,79,99,19,49,49,49,89,49,49,66,99,99,1
3254,12,22,99,89,19,19,14,24,9,9,9,14,39,14,9,9,89,99,99,89,99,69,59,59,59,49,59,79,69,99,89,99,99,49,49,59,69,69,89,89,89,79,89,49,49,79,69,1
209,14,7,39,79,14,19,14,29,4,14,34,9,19,19,9,4,79,79,89,79,89,29,79,79,49,49,49,29,29,69,99,69,69,69,19,59,59,79,79,79,59,69,99,59,51,49,59,0
4226,42,22,9,29,13,17,16,15,14,19,14,14,29,14,14,9,79,99,69,79,89,79,79,79,79,79,79,49,19,49,99,99,99,69,19,29,99,29,99,99,99,99,49,49,81,79,79,1
7,7,14,19,39,99,0,0,0,0,0,14,19,19,14,14,14,59,79,79,79,69,49,59,59,79,99,79,89,19,79,89,9,9,49,9,49,59,89,9,99,99,89,79,9,31,29,59,1
4136,19,29,9,29,31,10,15,21,10,10,14,14,14,19,19,14,69,69,79,79,89,59,59,59,59,59,59,89,69,49,59,69,59,39,29,89,39,39,89,89,89,89,89,49,65,49,69,0
5910,29,22,19,79,14,14,19,19,14,14,24,24,24,24,0,0,89,99,99,99,69,69,69,69,69,69,69,79,99,39,99,99,99,9,9,39,79,59,89,99,69,79,89,99,63,59,59,0
6714,22,19,19,9,24,24,24,11,2,9,39,19,19,19,0,0,69,79,29,79,49,99,89,89,69,69,79,59,9,69,59,69,29,19,9,69,99,19,49,59,69,69,69,9,66,29,79,1
1434,22,12,69,9,9,24,19,9,19,14,19,19,19,19,9,9,49,79,49,79,49,39,39,49,19,19,29,89,89,69,89,99,89,89,9,49,89,49,79,89,79,49,29,49,77,89,29,0
4035,39,12,9,9,49,4,14,19,9,0,14,14,9,24,9,24,69,89,89,69,39,99,79,49,69,49,39,39,69,39,59,69,69,99,19,9,89,29,69,69,89,89,39,99,56,39,69,1
4589,22,27,29,19,19,19,19,9,9,19,29,19,14,14,7,11,79,89,89,79,89,49,49,39,39,39,29,89,79,49,79,39,39,19,19,69,49,59,49,59,29,59,69,29,46,49,39,0
1991,39,29,9,9,19,21,17,17,12,12,16,16,16,16,16,16,59,99,69,89,49,99,99,99,99,99,49,49,19,39,79,79,69,79,29,79,79,29,89,79,49,59,19,79,68,89,79,1
6121,22,24,89,29,19,19,19,19,0,19,57,4,7,9,6,11,79,89,89,79,79,59,69,69,79,69,59,29,29,59,99,89,89,49,49,79,89,59,89,39,89,89,89,29,74,19,59,1
1242,17,12,29,9,16,17,17,14,16,14,29,0,29,29,9,0,69,89,89,79,69,79,99,79,79,99,49,79,29,49,89,99,99,89,59,79,99,19,89,99,79,79,29,49,46,89,69,0
824,29,24,79,89,9,9,19,19,19,19,19,24,24,14,4,9,69,79,79,89,59,89,79,89,89,89,79,49,39,59,69,59,59,19,19,39,59,49,69,69,29,69,59,19,82,49,79,1
2861,37,19,19,69,9,29,29,9,9,9,21,21,14,14,4,20,69,89,69,99,69,79,89,79,99,89,99,69,89,9,99,79,59,9,9,59,99,69,29,79,79,49,39,9,40,49,89,1
3499,14,12,9,9,15,15,18,16,13,17,19,19,24,24,4,4,79,99,99,99,79,59,59,59,59,59,59,49,69,59,99,89,99,89,99,49,89,69,29,99,99,99,99,99,47,99,59,1
5971,17,17,9,49,17,17,17,17,17,9,29,29,39,0,0,0,69,89,39,99,49,69,79,79,69,59,49,19,39,39,79,79,79,69,49,19,59,49,69,79,89,89,69,69,56,49,79,0
1244,17,27,29,9,4,19,24,14,14,19,29,0,29,29,9,0,69,89,89,79,69,59,79,79,69,69,49,79,29,49,89,99,99,89,59,79,99,19,89,99,79,79,29,49,70,89,49,0
1899,27,14,9,9,19,19,22,16,11,11,9,23,16,16,16,16,89,99,79,79,59,49,49,59,59,59,59,49,39,59,59,79,79,39,39,59,79,39,59,49,89,89,59,49,67,49,59,1
421,12,12,49,99,19,19,19,14,14,9,24,9,34,14,0,14,59,79,19,99,19,69,29,49,49,29,19,59,59,69,29,39,29,59,49,39,49,69,9,59,9,19,19,9,52,29,59,1
5981,22,12,9,9,19,29,19,19,9,0,19,13,17,15,15,15,89,99,79,99,99,79,89,79,69,69,59,99,59,99,49,99,99,89,69,9,99,99,99,99,99,99,99,99,73,59,79,1
703,29,14,29,49,9,19,34,19,0,14,19,24,14,14,14,9,69,89,89,79,89,59,59,59,39,59,9,19,29,39,89,79,59,79,39,69,79,39,59,69,49,79,49,29,66,39,49,0
753,12,29,39,9,19,24,24,14,4,9,14,20,17,17,9,17,49,79,49,69,49,49,79,79,59,69,39,79,89,59,49,79,89,59,29,9,99,59,69,79,69,59,39,9,65,49,59,1
3835,34,27,49,89,9,46,15,11,2,11,19,19,19,19,9,9,69,79,89,89,69,99,99,99,99,99,49,59,39,39,89,79,99,79,49,69,89,59,79,89,79,99,39,39,73,69,79,1
6740,17,19,9,9,9,29,19,14,14,9,69,0,14,14,0,0,79,69,59,69,69,29,39,59,39,39,39,79,19,49,99,99,99,69,9,89,79,29,69,89,99,99,69,29,63,99,39,0
3071,27,14,9,99,29,9,19,19,9,9,9,39,19,19,0,9,59,99,49,89,29,69,69,79,69,79,39,89,89,79,69,69,29,69,9,29,99,39,9,69,49,79,9,9,54,9,69,0
4533,22,19,89,69,14,14,14,19,19,14,29,14,14,19,4,14,69,79,79,89,79,69,69,69,79,69,69,89,99,79,89,89,89,69,39,19,89,59,79,59,69,69,39,19,44,49,69,0
2652,14,17,9,39,15,17,17,17,17,15,13,18,21,13,13,18,49,79,39,69,79,59,69,69,49,49,29,29,9,19,79,39,49,79,39,59,89,19,39,69,79,89,19,79,30,69,59,0
5107,19,29,49,29,9,19,19,9,9,29,9,9,29,29,4,14,69,89,69,79,59,49,59,69,49,59,59,59,69,49,69,49,29,49,49,39,59,79,59,89,59,59,69,0,58,79,49,0
873,22,24,59,79,9,9,19,19,19,19,19,14,24,14,19,4,89,79,69,89,89,79,59,69,69,69,59,79,29,79,89,79,79,89,49,79,69,29,79,69,59,79,29,69,76,79,79,1
3089,27,24,9,99,19,17,19,16,9,14,9,39,19,19,0,9,59,99,49,89,29,99,89,89,59,59,49,89,89,79,69,69,29,69,9,29,99,39,9,69,49,79,9,9,73,9,89,0
