,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
2031,8,6,4,4,6,10,8,7,10,8,7,9,9,9,6,5,34,34,34,34,34,44,39,39,44,39,49,34,34,39,14,9,9,29,24,44,39,9,19,34,44,49,14,4,26,39,34,1
2032,8,14,4,4,9,10,8,8,6,6,7,9,9,9,6,5,34,34,34,34,34,49,39,49,44,44,24,34,34,39,14,9,9,29,24,44,39,9,19,34,44,49,14,4,30,39,44,1
2033,8,7,4,4,9,11,8,11,4,3,7,9,9,9,6,5,34,34,34,34,34,39,14,39,39,19,4,34,34,39,14,9,9,29,24,44,39,9,19,34,44,49,14,4,30,39,29,1
2034,12,13,29,4,4,11,8,8,8,8,10,10,10,9,9,1,34,34,29,34,39,24,39,34,29,29,39,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,32,19,24,0
2035,12,6,29,4,6,10,8,7,10,8,10,10,10,9,9,1,34,34,29,34,39,24,44,39,34,39,39,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,41,19,24,0
2036,12,12,29,4,6,10,9,8,7,6,10,10,10,9,9,1,34,34,29,34,39,34,39,34,34,39,34,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,32,19,29,1
2037,12,4,29,4,7,8,8,8,9,7,10,10,10,9,9,1,34,34,29,34,39,24,34,34,29,29,29,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,28,19,24,0
2039,12,14,29,4,9,10,8,8,6,6,10,10,10,9,9,1,34,34,29,34,39,39,39,44,39,39,29,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,36,19,34,1
2040,12,7,29,4,7,8,8,9,6,8,10,10,10,9,9,1,34,34,29,34,39,34,39,34,34,39,34,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,28,19,29,1
2041,12,4,29,4,7,9,9,8,8,5,10,10,10,9,9,1,34,34,29,34,39,39,39,39,39,39,24,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,29,19,34,1
2042,12,4,29,4,8,8,8,8,8,6,10,10,10,9,9,1,34,34,29,34,39,24,34,34,34,39,24,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,21,19,29,0
2043,12,7,29,4,9,11,8,11,4,3,10,10,10,9,9,1,34,34,29,34,39,24,34,34,29,29,29,39,4,34,39,29,29,29,4,39,34,14,19,39,19,34,4,34,35,19,24,0
2044,7,13,9,34,4,11,8,8,8,8,9,9,7,8,7,6,34,49,44,44,49,14,39,39,19,29,14,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,24,19,19,0
2046,7,12,9,34,6,10,9,8,7,6,9,9,7,8,7,6,34,49,44,44,49,34,39,44,14,44,14,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,13,19,24,0
2047,7,4,9,34,7,8,8,8,9,7,9,9,7,8,7,6,34,49,44,44,49,29,39,29,34,44,19,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,26,19,29,0
2048,7,21,9,34,7,8,8,8,7,8,9,9,7,8,7,6,34,49,44,44,49,19,34,29,29,29,19,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,22,19,24,0
2049,7,14,9,34,9,10,8,8,6,6,9,9,7,8,7,6,34,49,44,44,49,34,34,39,39,29,19,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,24,19,34,1
2050,7,7,9,34,7,8,8,9,6,8,9,9,7,8,7,6,34,49,44,44,49,34,34,39,39,29,19,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,25,19,34,1
2051,7,4,9,34,7,9,9,8,8,5,9,9,7,8,7,6,34,49,44,44,49,34,34,29,24,29,14,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,17,19,14,0
2052,7,4,9,34,8,8,8,8,8,6,9,9,7,8,7,6,34,49,44,44,49,14,39,34,29,34,14,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,33,19,24,0
2053,7,7,9,34,9,11,8,11,4,3,9,9,7,8,7,6,34,49,44,44,49,24,34,29,24,24,29,34,24,34,34,14,9,29,39,34,44,29,14,29,34,39,19,24,32,19,29,0
2054,8,13,9,9,4,11,8,8,8,8,10,8,11,8,5,5,34,44,24,49,34,14,44,34,24,29,29,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,34,19,34,0
2055,8,6,9,9,6,10,8,7,10,8,10,8,11,8,5,5,34,44,24,49,34,24,39,39,29,39,44,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,34,19,39,1
2056,8,12,9,9,6,10,9,8,7,6,10,8,11,8,5,5,34,44,24,49,34,29,44,44,14,44,29,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,34,19,24,0
2057,8,4,9,9,7,8,8,8,9,7,10,8,11,8,5,5,34,44,24,49,34,29,39,39,29,39,34,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,39,19,39,0
2060,8,7,9,9,7,8,8,9,6,8,10,8,11,8,5,5,34,44,24,49,34,34,39,39,29,34,39,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,28,19,39,1
2062,8,4,9,9,8,8,8,8,8,6,10,8,11,8,5,5,34,44,24,49,34,14,44,34,29,39,29,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,38,19,39,0
2064,7,6,44,44,8,10,8,10,7,4,7,7,9,7,8,6,44,49,39,49,49,34,39,49,39,49,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,19,34,34,1
2065,7,9,44,44,7,9,10,9,7,5,7,7,9,7,8,6,44,49,39,49,49,44,44,44,44,44,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,43,34,39,1
2066,7,11,44,44,3,8,9,11,6,9,7,7,9,7,8,6,44,49,39,49,49,19,39,39,29,39,24,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,33,34,24,0
2068,7,7,44,44,10,2,11,6,8,10,7,7,9,7,8,6,44,49,39,49,49,39,44,49,34,49,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,17,34,29,1
2069,7,9,44,44,8,8,9,8,8,8,7,7,9,7,8,6,44,49,39,49,49,39,44,39,34,39,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,24,34,29,1
2070,7,8,44,44,8,8,8,8,7,9,7,7,9,7,8,6,44,49,39,49,49,29,49,49,44,49,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,19,34,34,0
2071,7,11,44,44,7,8,8,8,8,6,7,7,9,7,8,6,44,49,39,49,49,39,49,49,39,49,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,35,34,39,1
2072,7,11,44,44,4,9,11,9,2,11,7,7,9,7,8,6,44,49,39,49,49,14,49,44,29,39,24,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,19,34,24,0
2073,7,12,44,44,8,8,9,9,5,7,7,7,9,7,8,6,44,49,39,49,49,29,49,49,34,49,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,32,34,29,0
2074,7,17,44,44,8,8,8,8,6,8,7,7,9,7,8,6,44,49,39,49,49,34,44,49,39,44,44,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,29,34,34,1
2075,7,12,44,44,7,7,7,7,10,10,7,7,9,7,8,6,44,49,39,49,49,34,49,49,39,44,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,20,34,34,0
2077,7,9,44,44,9,7,8,7,7,6,7,7,9,7,8,6,44,49,39,49,49,49,39,34,34,44,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,39,34,34,1
2078,7,7,44,44,6,9,10,6,6,9,7,7,9,7,8,6,44,49,39,49,49,34,49,49,29,49,24,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,23,34,29,0
2079,7,12,44,44,10,8,10,8,5,5,7,7,9,7,8,6,44,49,39,49,49,39,44,39,29,34,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,33,34,34,1
2081,7,14,44,44,9,10,11,11,1,5,7,7,9,7,8,6,44,49,39,49,49,39,49,44,39,39,34,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,17,34,34,1
2082,7,16,44,44,8,8,8,8,6,7,7,7,9,7,8,6,44,49,39,49,49,24,49,44,29,34,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,13,34,24,0
2083,7,13,44,44,6,9,8,7,6,8,7,7,9,7,8,6,44,49,39,49,49,29,34,44,34,39,29,39,29,29,44,29,29,19,39,34,44,44,29,44,24,34,44,19,29,34,34,0
2085,11,9,14,44,7,9,10,9,7,5,7,9,9,9,6,6,44,39,49,49,39,34,39,44,44,39,44,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,35,39,49,1
2086,11,11,14,44,3,8,9,11,6,9,7,9,9,9,6,6,44,39,49,49,39,24,39,34,29,39,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,24,39,29,0
2087,11,9,14,44,10,8,10,6,3,10,7,9,9,9,6,6,44,39,49,49,39,44,29,49,34,44,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,25,39,29,1
2088,11,7,14,44,10,2,11,6,8,10,7,9,9,9,6,6,44,39,49,49,39,29,49,49,24,44,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,26,39,34,0
2089,11,9,14,44,8,8,9,8,8,8,7,9,9,9,6,6,44,39,49,49,39,44,49,44,44,39,44,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,27,39,44,0
2090,11,8,14,44,8,8,8,8,7,9,7,9,9,9,6,6,44,39,49,49,39,24,49,44,39,44,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,39,39,44,0
2091,11,11,14,44,7,8,8,8,8,6,7,9,9,9,6,6,44,39,49,49,39,34,39,34,34,39,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,19,39,34,0
2092,11,11,14,44,4,9,11,9,2,11,7,9,9,9,6,6,44,39,49,49,39,19,24,49,24,29,19,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,25,39,24,0
2093,11,12,14,44,8,8,9,9,5,7,7,9,9,9,6,6,44,39,49,49,39,29,39,49,24,34,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,30,39,39,0
2094,11,17,14,44,8,8,8,8,6,8,7,9,9,9,6,6,44,39,49,49,39,39,39,49,29,34,34,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,36,39,39,0
2095,11,12,14,44,7,7,7,7,10,10,7,9,9,9,6,6,44,39,49,49,39,29,34,39,44,39,34,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,18,39,39,1
2096,11,6,14,44,12,8,7,10,5,5,7,9,9,9,6,6,44,39,49,49,39,49,44,44,39,44,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,24,39,34,1
2098,11,7,14,44,6,9,10,6,6,9,7,9,9,9,6,6,44,39,49,49,39,39,44,49,24,24,24,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,31,39,29,0
2099,11,12,14,44,10,8,10,8,5,5,7,9,9,9,6,6,44,39,49,49,39,39,39,44,44,39,29,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,37,39,34,1
2101,11,14,14,44,9,10,11,11,1,5,7,9,9,9,6,6,44,39,49,49,39,29,49,44,39,49,44,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,29,39,44,0
2102,11,16,14,44,8,8,8,8,6,7,7,9,9,9,6,6,44,39,49,49,39,24,29,34,19,29,19,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,32,39,24,0
2103,11,13,14,44,6,9,8,7,6,8,7,9,9,9,6,6,44,39,49,49,39,29,44,49,44,39,34,34,29,44,39,24,24,44,44,39,49,4,14,19,14,29,24,4,12,39,34,1
2104,8,6,4,29,8,10,8,10,7,4,8,8,8,7,7,7,44,44,44,44,44,24,39,34,44,39,24,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,24,29,29,1
2105,8,9,4,29,7,9,10,9,7,5,8,8,8,7,7,7,44,44,44,44,44,24,29,34,29,34,24,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,15,29,29,1
2106,8,9,4,29,10,8,10,6,3,10,8,8,8,7,7,7,44,44,44,44,44,29,39,34,29,34,44,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,37,29,39,1
2107,8,9,4,29,8,8,9,8,8,8,8,8,8,7,7,7,44,44,44,44,44,29,34,34,34,34,39,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,30,29,34,1
2108,8,11,4,29,4,9,11,9,2,11,8,8,8,7,7,7,44,44,44,44,44,9,29,19,9,4,9,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,37,29,9,0
2109,8,12,4,29,7,7,7,7,10,10,8,8,8,7,7,7,44,44,44,44,44,14,19,19,19,24,9,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,27,29,9,0
2110,8,6,4,29,12,8,7,10,5,5,8,8,8,7,7,7,44,44,44,44,44,24,19,24,24,24,14,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,19,29,14,0
2111,8,9,4,29,9,7,8,7,7,6,8,8,8,7,7,7,44,44,44,44,44,24,24,19,9,14,14,14,14,29,34,34,34,39,29,39,29,39,44,44,44,44,34,44,22,29,14,0
2112,7,6,9,4,8,10,8,10,7,4,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,24,14,19,0
2113,7,9,9,4,7,9,10,9,7,5,6,8,9,8,7,6,34,39,44,44,34,39,39,39,39,39,4,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,32,14,19,0
2114,7,11,9,4,3,8,9,11,6,9,6,8,9,8,7,6,34,39,44,44,34,34,29,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,41,14,19,0
2115,7,9,9,4,10,8,10,6,3,10,6,8,9,8,7,6,34,39,44,44,34,39,44,44,34,44,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,33,14,34,1
2116,7,7,9,4,10,2,11,6,8,10,6,8,9,8,7,6,34,39,44,44,34,34,39,34,29,39,14,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,35,14,19,0
2117,7,9,9,4,8,8,9,8,8,8,6,8,9,8,7,6,34,39,44,44,34,34,34,39,29,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,39,14,19,0
2118,7,8,9,4,8,8,8,8,7,9,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,24,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,27,14,19,0
2119,7,11,9,4,7,8,8,8,8,6,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,27,14,19,0
2120,7,11,9,4,4,9,11,9,2,11,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,39,14,19,0
2121,7,12,9,4,8,8,9,9,5,7,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,24,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,33,14,24,0
2122,7,17,9,4,8,8,8,8,6,8,6,8,9,8,7,6,34,39,44,44,34,39,39,39,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,30,14,24,0
2123,7,12,9,4,7,7,7,7,10,10,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,27,14,19,0
2124,7,6,9,4,12,8,7,10,5,5,6,8,9,8,7,6,34,39,44,44,34,34,39,39,39,39,9,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,24,14,29,0
2125,7,9,9,4,9,7,8,7,7,6,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,14,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,36,14,24,0
2127,7,12,9,4,10,8,10,8,5,5,6,8,9,8,7,6,34,39,44,44,34,34,34,34,34,34,19,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,25,14,19,0
2128,7,29,9,4,11,11,11,11,1,1,6,8,9,8,7,6,34,39,44,44,34,34,34,34,29,34,14,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,33,14,19,0
2129,7,14,9,4,9,10,11,11,1,5,6,8,9,8,7,6,34,39,44,44,34,49,49,49,49,49,49,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,35,14,49,1
2130,7,16,9,4,8,8,8,8,6,7,6,8,9,8,7,6,34,39,44,44,34,49,49,49,49,49,49,29,4,19,49,39,39,19,34,24,44,29,24,49,39,49,34,14,28,14,49,1
2132,6,6,39,24,8,10,8,10,7,4,7,9,8,9,4,9,34,44,34,44,34,19,24,24,24,24,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,26,29,19,0
2133,6,9,39,24,7,9,10,9,7,5,7,9,8,9,4,9,34,44,34,44,34,19,24,24,29,29,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,15,29,29,0
2134,6,11,39,24,3,8,9,11,6,9,7,9,8,9,4,9,34,44,34,44,34,14,19,24,29,29,34,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,19,29,24,0
2135,6,9,39,24,10,8,10,6,3,10,7,9,8,9,4,9,34,44,34,44,34,29,24,34,24,24,29,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,28,29,19,0
2136,6,7,39,24,10,2,11,6,8,10,7,9,8,9,4,9,34,44,34,44,34,24,19,24,24,19,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,28,29,19,0
2137,6,9,39,24,8,8,9,8,8,8,7,9,8,9,4,9,34,44,34,44,34,24,19,24,19,19,19,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,21,29,19,0
2138,6,8,39,24,8,8,8,8,7,9,7,9,8,9,4,9,34,44,34,44,34,14,9,39,19,24,19,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,18,29,9,0
2139,6,11,39,24,7,8,8,8,8,6,7,9,8,9,4,9,34,44,34,44,34,14,24,29,19,24,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,26,29,14,0
2141,6,12,39,24,8,8,9,9,5,7,7,9,8,9,4,9,34,44,34,44,34,19,19,19,19,19,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,13,29,19,0
2142,6,17,39,24,8,8,8,8,6,8,7,9,8,9,4,9,34,44,34,44,34,19,24,24,19,14,14,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,13,29,19,0
2143,6,12,39,24,7,7,7,7,10,10,7,9,8,9,4,9,34,44,34,44,34,19,29,34,34,29,29,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,27,29,24,0
2144,6,6,39,24,12,8,7,10,5,5,7,9,8,9,4,9,34,44,34,44,34,39,34,34,29,29,29,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,23,29,29,0
2145,6,9,39,24,9,7,8,7,7,6,7,9,8,9,4,9,34,44,34,44,34,24,24,24,24,24,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,19,29,29,0
2146,6,7,39,24,6,9,10,6,6,9,7,9,8,9,4,9,34,44,34,44,34,39,39,39,39,39,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,25,29,29,0
2147,6,12,39,24,10,8,10,8,5,5,7,9,8,9,4,9,34,44,34,44,34,29,29,39,29,29,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,14,29,29,0
2149,6,14,39,24,9,10,11,11,1,5,7,9,8,9,4,9,34,44,34,44,34,24,24,24,19,19,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,25,29,24,0
2150,6,16,39,24,8,8,8,8,6,7,7,9,8,9,4,9,34,44,34,44,34,19,19,19,19,19,9,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,25,29,9,0
2151,6,13,39,24,6,9,8,7,6,8,7,9,8,9,4,9,34,44,34,44,34,19,29,29,34,29,24,29,39,29,44,39,39,44,24,34,19,44,44,44,44,44,49,19,36,29,24,0
2152,14,6,9,4,8,10,8,10,7,4,8,8,9,6,9,6,44,34,34,44,44,9,49,49,24,29,24,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,36,19,34,0
2153,14,9,9,4,7,9,10,9,7,5,8,8,9,6,9,6,44,34,34,44,44,29,29,39,29,39,24,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,37,19,39,1
2154,14,11,9,4,3,8,9,11,6,9,8,8,9,6,9,6,44,34,34,44,44,4,29,29,29,34,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,32,19,14,0
2155,14,9,9,4,10,8,10,6,3,10,8,8,9,6,9,6,44,34,34,44,44,44,44,44,39,44,39,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,29,19,29,1
2156,14,7,9,4,10,2,11,6,8,10,8,8,9,6,9,6,44,34,34,44,44,19,44,44,19,44,19,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,35,19,29,1
2157,14,9,9,4,8,8,9,8,8,8,8,8,9,6,9,6,44,34,34,44,44,44,49,49,49,44,49,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,39,19,44,1
2159,14,11,9,4,7,8,8,8,8,6,8,8,9,6,9,6,44,34,34,44,44,24,49,44,29,44,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,32,19,39,1
2160,14,11,9,4,4,9,11,9,2,11,8,8,9,6,9,6,44,34,34,44,44,9,44,44,44,9,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,36,19,14,0
2161,14,12,9,4,8,8,9,9,5,7,8,8,9,6,9,6,44,34,34,44,44,9,49,49,24,49,49,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,32,19,44,0
2162,14,17,9,4,8,8,8,8,6,8,8,8,9,6,9,6,44,34,34,44,44,14,49,49,19,49,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,34,19,29,0
2163,14,12,9,4,7,7,7,7,10,10,8,8,9,6,9,6,44,34,34,44,44,34,49,39,29,34,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,26,19,39,1
2164,14,6,9,4,12,8,7,10,5,5,8,8,9,6,9,6,44,34,34,44,44,39,34,39,39,39,14,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,36,19,39,1
2166,14,7,9,4,6,9,10,6,6,9,8,8,9,6,9,6,44,34,34,44,44,24,44,44,19,44,19,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,25,19,29,0
2167,14,12,9,4,10,8,10,8,5,5,8,8,9,6,9,6,44,34,34,44,44,9,9,49,29,49,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,28,19,14,0
2168,14,29,9,4,11,11,11,11,1,1,8,8,9,6,9,6,44,34,34,44,44,9,19,19,19,49,19,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,27,19,9,0
2169,14,14,9,4,9,10,11,11,1,5,8,8,9,6,9,6,44,34,34,44,44,14,14,14,39,39,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,34,19,14,0
2170,14,16,9,4,8,8,8,8,6,7,8,8,9,6,9,6,44,34,34,44,44,9,44,34,9,34,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,34,19,9,0
2171,14,13,9,4,6,9,8,7,6,8,8,8,9,6,9,6,44,34,34,44,44,39,49,49,29,39,9,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,19,19,24,0
2172,8,9,39,39,7,9,10,9,7,5,7,8,8,8,8,7,34,39,44,44,39,34,39,39,39,39,34,39,39,39,39,34,34,34,39,34,34,34,34,34,34,34,34,29,35,9,34,0
2173,8,8,39,39,8,8,8,8,7,9,7,8,8,8,8,7,34,39,44,44,39,14,39,39,14,39,14,39,39,39,39,34,34,34,39,34,34,34,34,34,34,34,34,29,28,9,19,0
2176,4,6,39,24,8,10,8,10,7,4,7,9,9,9,7,5,34,49,44,49,39,34,44,39,39,34,24,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,29,14,39,0
2177,4,9,39,24,7,9,10,9,7,5,7,9,9,9,7,5,34,49,44,49,39,34,39,34,39,44,34,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,35,14,39,0
2178,4,11,39,24,3,8,9,11,6,9,7,9,9,9,7,5,34,49,44,49,39,24,39,34,39,44,34,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,26,14,29,0
2179,4,9,39,24,10,8,10,6,3,10,7,9,9,9,7,5,34,49,44,49,39,44,39,44,39,49,34,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,26,14,39,1
2180,4,7,39,24,10,2,11,6,8,10,7,9,9,9,7,5,34,49,44,49,39,29,39,44,29,39,34,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,24,14,29,0
2182,4,8,39,24,8,8,8,8,7,9,7,9,9,9,7,5,34,49,44,49,39,24,44,44,34,39,19,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,21,14,24,0
2183,4,11,39,24,7,8,8,8,8,6,7,9,9,9,7,5,34,49,44,49,39,29,44,44,34,39,24,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,37,14,29,0
2184,4,11,39,24,4,9,11,9,2,11,7,9,9,9,7,5,34,49,44,49,39,9,44,49,19,39,19,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,25,14,24,0
2185,4,12,39,24,8,8,9,9,5,7,7,9,9,9,7,5,34,49,44,49,39,39,44,44,39,39,39,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,30,14,34,0
2186,4,17,39,24,8,8,8,8,6,8,7,9,9,9,7,5,34,49,44,49,39,19,44,44,24,39,24,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,27,14,29,0
2187,4,12,39,24,7,7,7,7,10,10,7,9,9,9,7,5,34,49,44,49,39,34,44,44,39,39,24,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,30,14,34,0
2188,4,6,39,24,12,8,7,10,5,5,7,9,9,9,7,5,34,49,44,49,39,44,39,39,44,39,39,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,37,14,39,1
2189,4,9,39,24,9,7,8,7,7,6,7,9,9,9,7,5,34,49,44,49,39,39,34,39,39,44,34,39,39,44,34,29,19,19,4,29,39,34,34,44,29,34,34,4,36,14,34,0
