,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1490,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,0,3,0,3,0,4,3,2,2,0,3,3,4,4,1,4,0,4,2,0,2,2,0,0
1497,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,3,2,3,3,3,3,2,2,4,4,1,4,2,2,3,2,3,1,3,4,4,3,4,2,2,2,1,3,1
1501,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,3,3,3,3,4,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,3,2,2,2,3,3,1
1517,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,3,3,3,4,3,4,3,4,3,1,2,2,3,4,4,2,1,3,4,2,3,3,3,3,2,1,4,2,3,1
1521,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,1,2,3,1,3,1,4,3,4,2,2,2,1,1,3,3,2,1,3,4,3,3,1,1,2,1,0
1525,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,3,3,3,4,3,4,2,2,2,1,1,3,3,2,1,3,4,3,3,1,3,2,4,1
1549,0,1,4,3,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,3,4,4,3,3,4,0,0,0,4,4,2,0,0,0,3,4,4,4,2,3,4,0,4,2,4,0
1563,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,2,3,3,3,4,4,4,2,0,3,4,3,4,3,2,2,3,4,3,2,2,0
1564,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,1,3,3,1,1,1,3,3,3,4,4,4,2,0,3,4,3,4,3,2,2,3,4,3,2,1,0
1594,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,2,3,1,2,3,3,3,3,1,2,2,2,2,3,3,4,4,3,2,1,3,1
1608,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,3,3,2,3,3,2,0,3,4,4,3,3,1,0,3,0,4,3,4,4,3,3,3,1,3,0
1609,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,2,2,1,2,2,2,0,3,4,4,3,3,1,0,3,0,4,3,4,4,3,3,3,1,1,0
1615,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,3,4,2,4,2,0,3,4,4,3,3,1,0,3,0,4,3,4,4,3,3,2,1,4,1
1622,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,2,3,3,2,3,3,1,0,1,3,4,3,2,2,3,4,2,4,4,4,4,3,0,2,2,3,0
1627,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,0,2,3,3,3,3,2,2,1,0,3,3,3,0
1632,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,3,2,2,1,4,3,3,3,2,2,2,0,2,3,3,3,3,2,2,1,0,3,3,2,0
1634,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,3,3,3,3,4,3,3,3,2,2,2,0,2,3,3,3,3,2,2,1,0,4,3,3,0
1643,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,3,3,2,3,2,2,0,0,4,4,3,3,2,0,0,4,1,4,4,2,3,3,1,2,1,2,0
1663,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,2,4,2,1,3,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,2,2,2,0
1687,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,4,0,4,3,1,2,3,2,2,2,1,3,1,2,0
1689,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,2,4,3,3,3,3,2,0,1,1,2,3,1,3,3,2,3,2,2,3,1,4,2,0,3,3,4,1
1692,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,2,4,3,4,3,3,3,0,1,1,2,3,1,3,3,2,3,2,2,3,1,4,2,0,3,3,4,1
1699,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,2,4,4,3,3,3,2,0,1,1,2,3,1,3,3,2,3,2,2,3,1,4,2,0,3,3,3,1
1727,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,4,3,2,3,4,3,2,1,4,4,4,3,3,2,3,3,4,4,3,2,3,2,4,2,0,1,3,1,0
1733,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,3,3,4,3,2,4,4,4,3,3,2,3,3,4,4,3,2,3,2,4,2,0,1,3,3,1
1746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,2,3,3,2,3,1,1,1,3,3,3,2,0,3,2,1,1,4,4,4,3,1,2,1,2,1
1756,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,2,2,2,2,0,0,1,3,3,1,0,0,3,0,2,2,1,2,0,0,1,0,2,0
1769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,3,2,2,2,2,3,2,0,0,1,3,3,1,0,0,3,0,2,2,1,2,0,0,3,0,3,0
1786,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,4,0,3,4,4,2,4,2,1,0,2,2,3,3,0,0,0,4,3,3,3,2,2,0,0,4,2,3,1
1801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,2,1,1,1,4,4,3,2,3,3,4,0,2,2,2,2,3,2,3,1,0,2,1,3,1
1803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,1,3,2,2,2,1,4,4,3,2,3,3,4,0,2,2,2,2,3,2,3,1,0,2,1,1,0
1807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,3,2,2,2,1,4,4,3,2,3,3,4,0,2,2,2,2,3,2,3,1,0,3,1,2,1
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,3,2,3,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,3,2,2,0
1819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,0
1821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,3,2,3,1
1822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,0
1824,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,3,3,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,1,2,3,1
1825,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,4,3,3,3,4,3,3,4,4,3,3,0,2,1,0,3,2,3,3,1,1,3,2,3,0
1840,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,3,2,2,2,3,0,0,3,3,3,3,2,1,0,4,3,3,3,2,3,1,2,4,2,2,1
1843,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,2,3,2,3,2,0,0,3,3,3,3,2,1,0,4,3,3,3,2,3,1,2,4,2,2,1
1850,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,4,3,2,3,3,2,2,2,0,0,3,3,3,3,2,1,0,4,3,3,3,2,3,1,2,4,2,2,1
1865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,3,3,4,2,3,0,3,3,2,2,2,0,3,4,2,2,4,1,4,3,0,3,3,3,1
1867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,3,4,4,4,1,3,0,3,3,2,2,2,0,3,4,2,2,4,1,4,3,0,2,3,2,1
1869,1,0,2,3,0,0,1,1,0,0,0,0,1,0,0,0,2,2,4,3,4,3,3,2,3,3,2,3,3,3,3,1,2,2,2,3,3,1,2,3,3,3,2,1,2,2,2,1
1885,0,0,2,3,0,0,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,1,2,2,2,2,2,4,3,4,2,2,2,3,1,3,3,1,2,2,4,4,1,2,1,1,1,0
1897,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,4,4,3,3,3,3,3,3,4,3,4,2,2,2,3,1,3,3,1,2,2,4,4,1,2,3,1,3,1
1906,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,4,3,3,2,2,2,2,3,3,3,2,1,2,2,3,3,1,1,2,3,1,2,2,4,4,2,2,3,2,3,1
1909,0,0,2,3,0,0,1,0,0,0,0,1,0,0,1,0,3,4,3,3,4,0,3,3,3,3,2,3,0,2,3,3,3,1,1,2,2,2,2,2,2,4,2,1,3,3,1,0
1911,0,0,2,3,0,0,1,0,0,0,0,1,0,0,1,0,3,4,3,3,4,1,3,3,3,3,3,3,0,2,3,3,3,1,1,2,2,2,2,2,2,4,2,1,3,3,2,1
1920,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,3,2,2,2,2,2,2,2,3,2,2,4,4,4,3,1,1,2,2,3,3,3,3,2,1,3,3,0,0
1926,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,2,4,3,3,2,3,3,3,2,3,2,3,2,2,4,4,4,3,1,1,2,2,3,3,3,3,2,1,3,3,3,1
1935,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,3,4,4,2,3,3,2,3,2,2,4,2,3,2,1,0,1,3,4,3,2,3,1,1,2,0,3,2,2,0
1960,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,1,1,1,1,1,2,2,4,4,4,2,1,4,4,4,4,4,4,4,4,2,3,1,1,0
1979,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,4,4,3,2,2,2,2,2,2,4,2,3,4,3,3,4,4,4,3,3,3,4,4,4,3,0,2,2,2,0
1981,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,4,4,3,2,3,3,3,2,4,4,2,3,4,3,3,4,4,4,3,3,3,4,4,4,3,0,2,2,2,0
2000,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,1,3,3,2,3,4,3,3,3,3,3,4,2,3,3,4,4,4,4,3,4,4,4,3,2,3,0
2013,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,3,4,4,2,2,3,2,2,3,0,0,2,4,3,3,2,3,2,3,1,2,2,2,3,3,1,3,2,1,0
2029,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,4,2,3,4,3,3,1,3,1,2,2,0
2030,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,4,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,4,2,3,4,3,3,1,3,2,2,3,0
2031,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,4,3,4,3,3,3,1,0,0,2,2,4,3,0,1,3,4,4,1,0,2,3,3,1
2035,1,0,2,0,0,1,0,0,1,0,1,1,1,0,0,0,3,3,2,3,3,2,4,3,3,3,3,3,0,3,3,2,2,2,0,3,3,1,1,3,1,3,0,3,4,1,2,0
2037,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,2,3,3,2,3,3,2,2,2,3,0,3,3,2,2,2,0,3,3,1,1,3,1,3,0,3,2,1,2,0
2057,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,2,3,3,2,3,3,3,4,3,4,4,3,0,0,1,4,4,4,4,4,4,4,2,3,1,3,0
2066,0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,4,4,3,4,4,1,3,3,2,3,2,3,2,2,4,2,2,1,3,3,4,4,2,4,2,3,4,1,3,3,2,0
2074,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,3,4,4,3,2,2,4,2,2,1,3,3,4,4,2,4,2,3,4,1,2,3,3,1
2101,1,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,4,3,4,4,3,2,4,4,3,4,4,3,2,4,3,2,2,4,4,3,4,0,1,1,1,2,2,0,2,3,4,0
2103,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,2,4,4,4,3,3,3,2,4,3,2,2,4,4,3,4,0,1,1,1,2,2,0,1,3,3,1
2109,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,4,4,4,4,4,1,1,1,1,2,0,1,1,2,3,3,3,3,2,3,2,3,4,4,4,4,3,4,2,2,0,0
2119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,3,3,1,2,0,1,4,3,3,1,3,2,4,2,2,4,3,4,3,1,2,1,1,0
2137,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,2,1,2,1,1,1,2,3,2,4,3,3,4,2,3,1,4,4,4,4,4,4,1,2,2,1,0
2157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,4,4,4,4,4,3,1,4,4,4,4,0,0,3,4,1,3,3,1,2,3,0,3,1,4,1
2160,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3,3,4,4,0,4,4,4,0,0,3,1,4,4,4,4,0,0,3,4,1,3,3,1,2,3,0,3,1,1,0
2182,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,2,4,4,3,3,1,3,3,4,3,2,1,1,0,2,3,3,3,4,2,3,3,0,2,1,2,0
2185,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,3,4,4,3,3,3,3,3,4,3,2,1,1,0,2,3,3,3,4,2,3,3,0,2,1,3,0
2228,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,2,0,3,1,1,3,0,3,0,2,3,2,2,3,0,2,4,1,1,3,2,2,1,2,3,2,0,0
2232,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,3,3,3,3,2,2,3,0,2,3,2,2,3,0,2,4,1,1,3,2,2,1,2,3,2,3,1
2239,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,0,3,2,1,4,0,3,0,2,3,2,2,3,0,2,4,1,1,3,2,2,1,2,3,2,0,0
2248,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,3,3,3,0,3,3,3,3,2,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,3,2,3,1
2261,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,2,2,2,1
2262,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,4,2,3,1
2263,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,0,3,3,3,3,3,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,1,2,3,1
2278,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,4,2,2,3,0,1,1,4,3,3,3,2,2,0,1,1,1,3,3,2,2,3,4,2,1,2,2,0
2279,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,4,3,4,4,4,4,4,4,3,3,3,2,2,0,1,1,1,3,3,2,2,3,4,2,2,2,3,0
2302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,3,3,3,4,3,3,4,4,4,4,2,3,3,2,3,4,4,4,4,3,3,2,2,0
2310,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3,4,4,4,4,2,3,4,2,4,1,4,3,4,4,4,4,2,3,0,4,4,4,4,4,3,4,3,2,2,1,0
2325,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,2,3,0,4,4,4,4,4,3,4,3,1,2,3,0
2329,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,2,2,2,0
2333,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,2,2,3,2,2,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,2,2,2,0
2338,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,3,4,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,3,2,4,3,3,3,3,2,3,3,1,2,2,2,1
2354,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,2,4,3,3,3,4,3,3,3,2,3,3,3,3,4,4,3,4,3,2,3,3,3,0
2365,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,2,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,4,4,3,4,3,2,2,3,3,0
2372,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,3,4,4,4,3,3,2,3,2,3,2,4,1,4,3,2,3,3,1,3,1,0,4,2,1,2,3,0,3,2,3,1
2373,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,3,4,4,4,3,4,2,2,3,2,2,4,1,4,3,2,3,3,1,3,1,0,4,2,1,2,3,0,3,2,3,1
2374,0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,3,4,4,4,3,4,3,3,2,3,2,4,1,4,3,2,3,3,1,3,1,0,4,2,1,2,3,0,3,2,3,1
2385,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,3,4,4,4,3,4,4,4,3,3,2,4,1,4,3,2,3,3,1,3,1,0,4,2,1,2,3,0,3,2,3,1
2398,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,4,2,3,3,1,2,0,3,2,4,4,2,1,0,3,2,4,2,0,4,0,3,4,0,3,3,0,0
2408,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,4,4,3,3,4,3,3,1,0,0,0,3,3,2,1,2,0,4,2,2,3,2,2,0,0,2,2,3,1
2429,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,1,3,3,2,1,2,0,0,3,3,3,3,4,0,0,4,1,3,2,4,4,0,3,3,1,3,0
2443,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,1,3,3,2,2,2,0,0,3,3,3,3,4,0,0,4,1,3,2,4,4,0,3,4,1,2,0
2444,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,2,2,2,1,2,1,0,0,3,3,3,3,4,0,0,4,1,3,2,4,4,0,3,2,1,2,1
2445,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,2,4,3,3,2,2,0,0,3,3,3,3,4,0,0,4,1,3,2,4,4,0,3,2,1,3,1
2451,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,1,3,2,1,1,0,4,1,2,3,4,4,3,1,3,2,0,2,3,3,3,2,0,2,1,1,0
2460,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,2,2,2,3,2,1,4,1,2,3,4,4,3,1,3,2,0,2,3,3,3,2,0,2,1,2,1
2462,0,1,4,2,0,1,0,0,0,0,1,0,1,0,0,1,3,2,1,4,4,1,1,2,2,1,0,4,1,2,3,4,4,3,1,3,2,0,2,3,3,3,2,0,2,1,0,0
2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,4,0,2,2,2,4,2,2,2,4,4,1
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,4,4,2,4,4,4,4,2,3,4,0,2,2,2,4,2,2,2,4,3,1
2539,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,3,1,3,2,1,1,2,0,2,3,4,4,2,1,3,4,0,4,4,4,3,1,0,1,1,3,1
2545,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,2,2,2,1,2,2,2,0,2,3,4,4,2,1,3,4,0,4,4,4,3,1,0,3,1,2,0
2549,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,3,2,3,1,3,2,3,3,2,2,3,3,2,3,3,4,2,2,4,2,3,2,0,3,3,2,1
2602,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,2,3,2,3,3,2,3,3,4,3,1,3,3,3,3,1,4,3,3,4,3,4,4,0,2,2,1,3,1
2608,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,3,3,3,3,3,3,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,2,1,3,1
2618,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,3,1,3,1
2619,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,3,3,3,3,3,2,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,3,1,3,1
2623,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,3,3,3,3,3,3,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,2,1,3,1
2627,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,3,3,2,2,1,3,3,3,4,4,3,0,2,2,4,3,3,4,2,3,2,0,2,2,1,0
2638,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,4,3,3,3,3,3,4,4,3,0,2,2,4,3,3,4,2,3,2,0,3,2,4,1
2643,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,3,3,2,2,2,3,3,3,4,4,3,0,2,2,4,3,3,4,2,3,2,0,2,2,2,0
2668,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4,4,1,3,3,2,1,1,3,2,3,3,0,0,2,1,1,3,2,0,2,0,2,0,0,2,1,1,0
2672,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4,4,0,3,4,1,1,0,3,2,3,3,0,0,2,1,1,3,2,0,2,0,2,0,0,3,1,1,0
2678,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4,4,2,3,3,2,2,1,3,2,3,3,0,0,2,1,1,3,2,0,2,0,2,0,0,2,1,3,1
2694,2,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,3,3,3,3,1,0,0,0,0,4,4,4,0,0,4,4,4,4,2,4,4,2,2,2,1,0
2702,2,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,3,2,2,2,2,3,0,0,0,0,4,4,4,0,0,4,4,4,4,2,4,4,2,3,2,2,1
2704,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,4,1,2,1,2,2,2,1,2,0,3,4,4,2,3,0,4,4,0,3,4,4,4,0,3,1,2,1,0
2719,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,3,3,4,1,2,2,2,2,2,3,2,0,3,4,4,2,3,0,4,4,0,3,4,4,4,0,3,3,2,2,0
2733,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,2,2,2,4,3,3,3,4,1,3,3,1,2,3,3,3,1,2,2,1,2,1
2740,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,2,3,2,2,4,3,3,3,4,1,3,3,1,2,3,3,3,1,2,3,1,2,1
2750,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,2,3,2,3,3,2,1,4,4,4,2,0,0,1,4,2,2,2,2,4,3,1,4,2,2,1
2767,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,2,3,2,3,3,4,2,1,3,4,4,3,0,3,3,2,1,3,1,4,1,0,3,3,3,1
2770,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,2,2,3,2,0,0,4,3,3,4,4,0,0,4,2,3,2,0,4,0,4,4,1,2,1
2776,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,4,3,4,3,3,2,3,3,4,4,3,0,3,3,2,4,4,4,4,3,2,3,2,3,1
2778,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,4,3,3,4,4,4,4,3,3,2,3,3,4,4,3,0,3,3,2,4,4,4,4,3,2,3,2,3,1
2784,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,3,3,2,3,2,3,2,3,3,4,4,3,0,3,3,2,4,4,4,4,3,2,2,2,2,0
2800,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,3,2,1,2,2,2,2,2,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,2,0,2,0
2807,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,3,4,3,3,3,2,4,4,4,2,3,3,0,2,3,3,3,1,0,1,1,0,1,1,2,3,2,1,2,0,3,0
2817,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,1,3,3,3,2,4,3,2,2,2,3,4,4,4,1,4,4,0,4,4,4,4,0,3,4,2,3,1
2840,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,3,1,2,2,3,2,2,1,2,1,3,0,1,0,4,1,0,2,1,1,1,1,1,0,2,3,2,2,1
2850,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,2,3,3,3,2,1,3,0,3,3,2,0,3,2,3,2,1,3,3,1,3,2,0,2,2,3,0
2863,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,3,4,3,4,3,4,3,4,4,3,3,3,4,0,4,3,2,0,0,2,4,3,1,3,3,2,1,0,3,2,4,1
